p_lat,p_long,num_pickups,total_revenue,average_passinger
40.7548,-73.9687,347,3873.5,1.706051873
40.7343,-73.9992,347,4069,1.521613833
40.7305,-73.9864,347,4007.5,1.827089337
40.7627,-73.9716,347,3814,1.720461095
40.7597,-73.9916,347,4649.5,1.714697406
40.7316,-74.0012,347,4989,1.654178674
40.7384,-74.0038,347,4373,1.919308357
40.7471,-73.9935,347,4916,1.700288184
40.7414,-74.0013,347,4275,1.703170029
40.7564,-73.9904,347,4097.75,1.78962536
40.7416,-73.9935,347,4235.5,1.933717579
40.729,-74.0008,347,4615,1.821325648
40.7736,-73.8708,347,9265,1.801152738
40.7635,-73.9964,346,4217,1.765895954
40.7505,-73.9872,346,4283.5,1.650289017
40.718,-73.9998,346,4481.7,1.615606936
40.733,-73.9875,346,4644.5,1.676300578
40.7388,-74.0002,346,5010.5,1.699421965
40.7602,-73.9889,346,4757,1.699421965
40.7385,-73.9995,346,4596,1.705202312
40.7413,-74.0062,346,4029.5,1.867052023
40.7302,-73.9893,346,4097,1.907514451
40.7458,-73.9779,346,4252,1.728323699
40.7336,-74.0023,346,4822.5,1.739884393
40.7286,-74.0052,345,4573,1.753623188
40.7343,-73.9991,345,3948,1.657971014
40.7772,-73.9522,345,4465,1.817391304
40.7214,-73.9887,345,4112,1.660869565
40.7228,-73.986,345,4276,1.791304348
40.7345,-74.0024,345,4237,1.689855072
40.7497,-74.0029,345,3872,1.631884058
40.7561,-73.9908,345,3995.5,1.562318841
40.7624,-73.9898,345,4551,1.727536232
40.7473,-73.9934,345,4875.5,1.617391304
40.7501,-73.995,345,5010.5,1.724637681
40.7613,-73.9869,345,5195.5,1.875362319
40.7434,-73.9841,345,4610.5,1.68115942
40.7638,-73.9887,345,4572.5,1.927536232
40.7643,-73.9886,345,4541,1.420289855
40.7207,-73.9895,345,4514,1.95942029
40.7602,-73.9877,345,4894,1.75942029
40.7521,-74.0042,344,3467,1.48255814
40.6449,-73.7817,344,14936.5,1.790697674
40.7607,-73.9909,344,4601.5,1.822674419
40.7484,-73.9885,344,4555,1.691860465
40.7488,-73.9885,344,4047,1.895348837
40.7605,-73.9622,344,4345.5,1.63372093
40.7258,-73.9947,344,4584.5,1.872093023
40.719,-73.9889,344,4270,1.694767442
40.721,-73.9939,344,4262,1.709302326
40.7297,-73.9985,344,4580.5,1.729651163
40.7629,-73.9931,344,4074.5,1.529069767
40.7347,-73.9909,344,4615.5,1.473837209
40.7589,-73.9886,344,4763,1.73255814
40.7741,-73.8744,344,9083,1.720930233
40.7507,-73.9871,344,4708.5,1.904069767
40.7561,-73.9678,343,4249,1.667638484
40.725,-73.9812,343,4477.5,1.711370262
40.7471,-73.9857,343,3977.5,1.819241983
40.7306,-74,343,4412.5,1.862973761
40.719,-73.9895,343,4386,1.860058309
40.7302,-73.9895,343,4213,1.7696793
40.7188,-73.9882,343,5126,1.542274052
40.7357,-74.0006,343,3915.5,1.775510204
40.7859,-73.9763,343,4263,1.606413994
40.732,-73.9882,343,3914,1.56851312
40.7347,-74.0021,343,4033.5,1.772594752
40.7417,-74.0039,343,3634.5,1.679300292
40.7599,-73.965,343,3528.5,1.434402332
40.7144,-73.9997,343,3901,1.690962099
40.7599,-73.9881,343,4522.5,1.7696793
40.7184,-73.9882,343,4849,1.658892128
40.7582,-73.9928,342,4336.33,1.771929825
40.7355,-74.006,342,4125,1.745614035
40.719,-73.9879,342,4546,1.807017544
40.7724,-73.9557,342,4112.5,1.640350877
40.7385,-74.0037,342,4176.5,1.824561404
40.747,-73.9855,342,4104.5,1.722222222
40.7354,-74.006,342,4014.5,1.49122807
40.7214,-73.995,342,3946,1.728070175
40.743,-73.9773,342,3334,1.745614035
40.7455,-73.9784,342,4289.5,1.909356725
40.7216,-73.9973,342,3723.5,1.763157895
40.6468,-73.79,342,14729,1.494152047
40.7499,-74.0028,342,3633,1.707602339
40.7497,-73.9914,342,3967,1.576023392
40.7134,-73.9584,342,4098,1.842105263
40.7569,-73.9897,342,4414.5,1.707602339
40.722,-73.9579,341,5600,1.765395894
40.7223,-73.9872,341,4834.5,1.826979472
40.7713,-73.9564,341,3990.5,1.612903226
40.7299,-73.9867,341,4251,1.865102639
40.7413,-74.005,341,4008,1.806451613
40.7184,-73.9906,341,4640,1.797653959
40.7623,-73.9862,341,4506.5,1.483870968
40.7383,-73.9856,341,3971,1.879765396
40.7298,-73.9868,341,3943.5,1.75659824
40.7208,-73.988,341,4591.5,1.88856305
40.7568,-73.9673,341,4079.5,1.615835777
40.7221,-73.9964,341,4153.5,1.736070381
40.7434,-74.0034,341,3650.1,1.73313783
40.7945,-73.9719,341,3649.5,1.568914956
40.7418,-73.9936,341,4220,1.829912023
40.7842,-73.9775,341,4286,1.862170088
40.7201,-73.9875,341,5016,1.774193548
40.7327,-73.9857,341,4411,1.862170088
40.7304,-73.9802,341,4312,1.53372434
40.7477,-73.9851,341,3729.5,1.835777126
40.7688,-73.9821,340,4335,1.6
40.722,-73.9933,340,4494,1.914705882
40.7602,-73.989,340,4545,1.764705882
40.7412,-74.0079,340,4403,1.726470588
40.7185,-74.0007,340,5069,1.597058824
40.7324,-73.988,340,4077.5,1.802941176
40.7294,-73.9811,340,4186,1.782352941
40.7291,-74.001,340,4667.5,1.705882353
40.7606,-73.991,340,4347,2.029411765
40.7418,-74.0036,340,3739.5,1.95
40.7194,-73.9877,340,4781.5,1.888235294
40.7213,-73.9891,340,4271,1.835294118
40.7619,-73.9938,340,4066,1.817647059
40.7766,-73.9529,340,3755.5,1.605882353
40.7428,-73.9928,340,4530.5,1.623529412
40.7371,-73.9844,339,4394,1.554572271
40.7654,-73.9876,339,4309,1.616519174
40.7272,-73.992,339,3296.5,1.867256637
40.732,-73.988,339,3828,1.793510324
40.7447,-73.9915,339,4018,1.569321534
40.751,-73.9907,339,4115,1.572271386
40.7248,-73.9956,339,4540,1.672566372
40.7336,-73.9995,339,4345,1.808259587
40.7224,-73.9574,339,5564.5,1.731563422
40.7345,-73.9901,339,4650,1.634218289
40.7476,-73.9864,339,4191,1.716814159
40.7315,-74.001,339,4674,1.876106195
40.7404,-74.0052,339,4260,1.911504425
40.7208,-73.9937,339,4114.5,1.684365782
40.7761,-73.956,339,3974.5,1.796460177
40.7768,-73.9793,338,3988.5,1.75739645
40.7305,-74.0017,338,4800.5,1.789940828
40.7365,-73.989,338,4163,1.627218935
40.7606,-73.9622,338,4193.5,1.733727811
40.7214,-73.9922,338,4436,2.01183432
40.7455,-73.9983,338,4255.5,1.727810651
40.7628,-73.9718,338,3650.5,1.665680473
40.7617,-73.9902,338,4039.5,1.801775148
40.75,-74.0024,338,3777,1.958579882
40.7439,-73.9795,338,3956.5,1.689349112
40.7501,-73.9912,338,4553,1.686390533
40.7202,-73.9884,338,4187.5,1.763313609
40.7603,-73.9872,338,4615.5,1.766272189
40.731,-73.9889,338,4188,1.973372781
40.731,-73.9828,338,4277.5,1.730769231
40.7297,-73.981,338,4274.5,1.553254438
40.7797,-73.9504,338,3880.5,1.576923077
40.7382,-74.004,337,4152,1.548961424
40.7247,-73.9906,337,4373.5,1.649851632
40.7401,-74.0023,337,4036,1.988130564
40.7611,-73.9871,337,4460,1.747774481
40.7223,-73.9972,337,4244,1.65578635
40.734,-73.9909,337,4044,1.623145401
40.7406,-74.0045,337,4320.5,1.860534125
40.7393,-74.0055,337,3969.5,1.75074184
40.7285,-74.0053,337,4353,1.798219585
40.742,-74.0045,337,4367,1.833827893
40.7249,-73.9814,337,4522.4,1.881305638
40.7274,-73.992,337,3532,1.706231454
40.7558,-73.9678,337,4192,1.87537092
40.6452,-73.7769,337,14102,1.658753709
40.7294,-73.9873,337,3984,1.700296736
40.7447,-73.976,337,3473.5,1.747774481
40.7417,-74.0071,337,3979,1.679525223
40.7845,-73.9774,336,3966.5,1.729166667
40.7295,-73.9897,336,4557.5,1.776785714
40.7195,-73.9933,336,4154,1.625
40.7248,-73.9844,336,4225,1.681547619
40.723,-73.9892,336,5295.5,1.702380952
40.7617,-73.9865,336,4306,1.657738095
40.7307,-73.9862,336,4165,1.666666667
40.7342,-73.9899,336,3909,1.619047619
40.748,-73.9848,336,3318,2.050595238
40.7608,-73.9871,336,4549.5,1.866071429
40.7386,-73.9856,336,3532.5,1.616071429
40.7343,-73.9899,335,4071,1.623880597
40.7179,-73.9578,335,4585.5,1.695522388
40.7231,-73.9856,335,4348.5,1.731343284
40.7259,-73.9866,335,4067,1.546268657
40.7277,-73.9912,335,4112,1.782089552
40.7631,-73.9719,335,4020.5,1.811940299
40.7205,-73.9968,335,4008,1.770149254
40.7499,-73.9918,335,4315.5,1.743283582
40.749,-73.9883,335,4056,1.653731343
40.7437,-73.9879,335,3706.5,1.949253731
40.7342,-74.0024,335,3925.5,1.853731343
40.7413,-73.9933,335,3404.5,1.743283582
40.7222,-73.9887,334,4371,1.784431138
40.7185,-73.9906,334,4263.5,1.814371257
40.727,-73.9803,334,3812,1.853293413
40.7316,-73.9855,334,3868.5,1.796407186
40.7687,-73.9819,334,4575.5,1.664670659
40.7453,-73.9983,334,4521.5,1.80239521
40.7208,-73.9939,334,4066,1.868263473
40.7209,-73.9871,334,4800,1.670658683
40.7403,-74.0061,334,4053,1.760479042
40.7206,-73.9969,334,3912,1.808383234
40.7266,-73.9892,334,4496.5,1.730538922
40.7282,-73.9849,334,3962,1.904191617
40.7383,-74.0082,334,3972,1.688622754
40.744,-73.9994,334,3941.5,1.664670659
40.7384,-73.9853,334,3591.5,1.739520958
40.7182,-73.9856,334,4598.5,1.94011976
40.7421,-74.0057,333,3704.5,1.726726727
40.7297,-74.0105,333,4528,1.711711712
40.7523,-73.9934,333,4510,1.528528529
40.7128,-73.9587,333,3861.5,1.750750751
40.7267,-73.9997,333,3716,1.75975976
40.722,-73.9965,333,3933,1.726726727
40.7672,-73.9959,333,4096,1.516516517
40.7189,-73.9899,333,4334,1.774774775
40.7309,-73.9829,333,4335.5,1.786786787
40.7247,-73.9923,333,4010.5,1.816816817
40.728,-73.9909,333,3547.5,1.771771772
40.7331,-74.0063,333,3948.5,1.597597598
40.7549,-73.9841,333,3709,1.624624625
40.718,-73.9861,333,4237,1.666666667
40.7593,-73.9884,333,4506.5,1.564564565
40.7516,-73.994,333,4172,1.621621622
40.7642,-73.9869,332,4276.5,1.725903614
40.7269,-73.9891,332,4135,1.689759036
40.7616,-73.9866,332,4632,1.629518072
40.7651,-73.9879,332,4381.5,1.746987952
40.7715,-73.9564,332,4219,1.674698795
40.733,-74.0064,332,3968,1.653614458
40.7109,-73.9599,332,4026.5,1.734939759
40.7414,-74.0062,332,3585,1.737951807
40.7247,-73.9784,332,4077,1.996987952
40.7358,-74.0067,332,4133,1.828313253
40.7359,-74.006,332,4064.5,1.575301205
40.7211,-73.9877,332,4396.5,1.987951807
40.7445,-73.9809,331,3380,1.725075529
40.7585,-73.9888,331,4644.5,1.703927492
40.7365,-73.9889,331,4234.5,1.694864048
40.7628,-73.9677,331,4268.5,1.637462236
40.7308,-73.9829,331,4333,1.809667674
40.7567,-73.9671,331,4415,1.697885196
40.7311,-73.9889,331,3883.5,1.891238671
40.7248,-73.9947,331,4367,1.758308157
40.7499,-73.9951,331,4607,1.770392749
40.7307,-74.0006,331,4348,1.83081571
40.7397,-74.002,331,4022,1.767371601
40.7352,-73.9917,331,4634.5,1.637462236
40.7367,-73.9888,331,3973.5,1.643504532
40.7205,-73.997,331,3631,1.821752266
40.731,-74.0067,331,4199.5,1.667673716
40.7139,-73.9494,331,3715,1.67673716
40.7324,-73.9849,331,3723.5,1.809667674
40.7323,-74.0036,331,4124.5,1.728096677
40.7612,-73.9907,331,4585.5,1.81570997
40.7341,-73.991,331,3957,1.700906344
40.7299,-73.9809,330,4003.5,1.684848485
40.7289,-73.9784,330,3913.5,1.766666667
40.7264,-73.9862,330,3980.5,1.727272727
40.7196,-73.9911,330,3784,1.693939394
40.7566,-73.9897,330,4893,1.539393939
40.7275,-73.9941,330,3014.5,1.921212121
40.741,-74.0017,330,3967.5,1.636363636
40.7456,-73.9777,330,3958.5,1.887878788
40.7239,-73.9913,330,4058.5,1.506060606
40.7559,-73.9909,330,4093.5,1.563636364
40.7192,-73.9897,330,4144.8,1.809090909
40.7595,-73.9919,330,4490.5,1.748484848
40.7328,-74.0033,330,4754.51,2.027272727
40.7297,-74.0104,330,4707,1.703030303
40.7598,-73.9878,330,4670,1.584848485
40.7246,-73.9815,329,4744,1.720364742
40.727,-73.9828,329,4211.5,1.917933131
40.7505,-74.0022,329,3990.5,1.911854103
40.7635,-73.989,329,4635.5,1.726443769
40.763,-73.972,329,3771.5,1.714285714
40.7375,-73.997,329,4434.5,1.647416413
40.7558,-73.9909,329,4302,1.650455927
40.7265,-73.992,329,3447,1.580547112
40.7501,-73.9917,329,4036,1.577507599
40.7325,-73.9853,329,3824,1.790273556
40.7243,-73.9877,329,4077,1.924012158
40.7282,-73.9995,329,4307,1.693009119
40.7419,-74.0048,329,4458.5,1.674772036
40.7322,-73.9881,329,4571.5,1.732522796
40.7365,-73.9888,329,3797.5,1.568389058
40.7458,-73.9782,329,3855,1.778115502
40.7651,-73.9878,329,4293,1.902735562
40.7402,-74.0022,329,4123,2.021276596
40.7474,-73.9863,329,3951,1.987841945
40.7503,-73.9911,328,4069.5,1.719512195
40.7442,-73.9959,328,4181.5,1.658536585
40.7688,-73.9819,328,4059,1.597560976
40.7437,-74.0062,328,3748,1.679878049
40.7612,-73.9639,328,4100.5,1.771341463
40.7479,-73.9851,328,3214,1.899390244
40.7345,-73.99,328,4662.5,1.670731707
40.7192,-73.9901,328,4213,1.87195122
40.7305,-73.9832,328,3880,1.881097561
40.7202,-73.9882,328,4344.5,1.926829268
40.7321,-74.0007,328,4578.5,1.917682927
40.7944,-73.9719,328,3299,1.533536585
40.727,-73.9837,328,4170.5,1.829268293
40.7822,-73.9717,328,5162,1.704268293
40.7413,-74.0015,328,4171,1.695121951
40.7497,-73.9913,328,3728,1.652439024
40.7286,-74.0051,328,4572,1.820121951
40.7334,-74.0031,328,4715,1.536585366
40.7628,-73.9714,328,3624,1.649390244
40.7269,-73.9836,328,4317,2
40.7263,-73.9863,328,3917,1.786585366
40.76,-73.9915,328,4252.6,1.682926829
40.7265,-73.9916,327,3830,1.840978593
40.7308,-73.9889,327,4095,1.663608563
40.74,-74.0058,327,3919,1.840978593
40.7598,-73.988,327,4530.5,1.694189602
40.7556,-73.968,327,4114.5,1.706422018
40.7209,-73.9936,327,4065,1.749235474
40.7128,-73.9658,327,4335,1.651376147
40.7254,-73.9839,327,4316,1.899082569
40.7488,-73.9886,327,3415,1.675840979
40.7282,-73.9879,327,4479.5,1.733944954
40.7244,-73.9817,327,4509.5,1.773700306
40.6415,-73.7881,327,15201,1.935779817
40.7414,-74.0051,327,3941.5,1.859327217
40.741,-74.005,327,4053,1.831804281
40.7603,-73.9871,326,4548.87,1.797546012
40.7454,-73.9785,326,3758.5,1.791411043
40.7477,-73.9852,326,3803.5,1.904907975
40.7257,-73.9867,326,4193,1.825153374
40.7422,-74.0062,326,4204,1.90797546
40.7288,-73.9844,326,4123.5,1.806748466
40.7417,-74.004,326,3779,1.671779141
40.7423,-74.0039,326,3614,1.742331288
40.7281,-73.9993,326,4264,1.687116564
40.7244,-73.9877,326,4053,1.901840491
40.7653,-73.9876,326,4016.5,1.668711656
40.7854,-73.9729,326,3924,1.680981595
40.7797,-73.9505,326,3499.5,1.601226994
40.7627,-73.9717,326,3692.5,1.705521472
40.7648,-73.9954,326,3967.5,1.779141104
40.7683,-73.9847,325,3860,1.723076923
40.7437,-73.988,325,3410.5,1.892307692
40.725,-73.9924,325,4195.5,1.775384615
40.7256,-74.004,325,4302,1.578461538
40.7436,-73.9839,325,3738,1.889230769
40.75,-73.995,325,4672.5,1.756923077
40.7216,-73.9936,325,3954,1.812307692
40.7627,-73.9715,325,3827.5,1.692307692
40.7332,-74,325,4476,1.593846154
40.7711,-73.9566,325,3893.5,1.812307692
40.7416,-73.9938,325,4121.5,1.64
40.7628,-73.9896,324,4579,1.512345679
40.7381,-74.0096,324,3689.5,2.012345679
40.7342,-73.9989,324,3786,1.731481481
40.7565,-73.9898,324,4590,1.864197531
40.7404,-74.0083,324,4103,1.913580247
40.7799,-73.9503,324,3771,1.598765432
40.7224,-73.9832,324,4756,1.811728395
40.738,-74.0001,324,4181,1.904320988
40.7616,-73.994,324,4155.5,1.648148148
40.7446,-73.976,324,3336.5,1.608024691
40.7401,-74.0055,324,3802.5,1.777777778
40.7559,-73.9907,324,3743.5,1.703703704
40.7331,-73.9875,324,4138.5,1.567901235
40.7174,-73.9582,324,4648.5,1.583333333
40.7571,-73.9671,323,3720.5,1.73374613
40.7441,-73.9836,323,3645,1.770897833
40.7252,-73.9951,323,3832,1.702786378
40.7261,-73.9893,323,3922.5,1.628482972
40.7304,-74.0019,323,4206.5,1.637770898
40.7375,-73.9971,323,4679.4,1.625386997
40.7502,-73.9916,323,4085,1.634674923
40.7638,-73.9888,323,3944,1.916408669
40.734,-73.991,323,3731.5,1.817337461
40.7634,-73.989,323,3776,1.712074303
40.7374,-73.9968,323,4215.5,1.687306502
40.7598,-73.9917,323,4209,1.835913313
40.7603,-73.989,323,4172.5,1.792569659
40.7349,-73.9907,323,4249.5,1.606811146
40.7337,-73.9995,323,3765.5,1.708978328
40.7322,-73.985,323,3430.5,1.563467492
40.7281,-73.9909,322,3525.5,1.931677019
40.73,-73.9808,322,4358,1.695652174
40.7425,-73.9803,322,3419.5,1.732919255
40.7624,-73.986,322,4840.99,1.664596273
40.735,-74.0061,322,4032,1.577639752
40.7754,-73.9537,322,3975.5,1.602484472
40.7316,-74.0066,322,4159.5,1.788819876
40.7306,-74.0045,322,3807.5,1.891304348
40.7613,-73.9868,322,4651.5,1.720496894
40.7323,-74.0005,322,4110,1.776397516
40.7342,-73.9898,322,4188,1.891304348
40.7176,-73.958,322,4445.5,1.664596273
40.7556,-73.9681,322,3942.5,1.552795031
40.7349,-73.9911,322,4554.5,1.788819876
40.7414,-74.0063,321,3730.5,1.816199377
40.7318,-73.9822,321,3541,2.012461059
40.7362,-74.0059,321,3906.5,1.763239875
40.7573,-73.9898,321,4312,1.598130841
40.7249,-73.9813,321,4163.5,2.009345794
40.8046,-73.9553,321,3859,1.750778816
40.7844,-73.9773,321,4063,1.788161994
40.7195,-73.9931,321,4075.5,1.92834891
40.7296,-74.0007,321,4600,2.068535826
40.7299,-74.0101,321,3672.5,1.744548287
40.7428,-73.9929,321,4285,1.744548287
40.7685,-73.9556,321,3438.5,1.719626168
40.7771,-73.9524,321,3896,1.666666667
40.7685,-73.9853,321,3361,1.54517134
40.7413,-74.006,321,4366.5,1.722741433
40.7244,-73.9847,321,4220,1.750778816
40.7207,-73.9939,321,4207,1.853582555
40.7296,-74.0023,321,4575,1.613707165
40.7683,-73.9848,320,4025,1.6875
40.7178,-73.9579,320,4215.5,1.65625
40.7306,-73.9863,320,4112,1.784375
40.7236,-73.9853,320,4185.5,1.88125
40.7335,-74.0025,320,4294.5,2.0125
40.7307,-73.9891,320,3872,1.89375
40.7621,-73.9937,320,3714.5,1.9
40.7269,-73.9918,320,3842.5,1.915625
40.7433,-73.9841,320,4316.5,1.825
40.7419,-74.001,320,4204.5,1.8125
40.7382,-74.0041,320,4189,1.6375
40.7309,-74.0012,320,5319.5,1.659375
40.7318,-73.9882,319,3601,1.749216301
40.7304,-74.0003,319,4190.5,1.702194357
40.7505,-73.9912,319,4282,1.730407524
40.733,-74.0031,319,4213,1.993730408
40.7431,-73.9801,319,3681,1.68338558
40.7561,-73.9675,319,3757.5,1.774294671
40.7564,-73.9905,319,3679,1.680250784
40.741,-74.0053,319,4113.5,1.852664577
40.7366,-74.0012,319,3961,1.730407524
40.7272,-73.9887,319,4068.5,1.749216301
40.7194,-73.9933,319,3846.5,1.777429467
40.7197,-74.0053,319,4043,1.887147335
40.7641,-73.9543,319,3961.5,1.526645768
40.7151,-74.0079,318,4587,1.56918239
40.7303,-73.9893,318,3784.5,1.849056604
40.7507,-73.9946,318,4199.5,1.77672956
40.7747,-73.954,318,3940,1.795597484
40.7593,-73.9957,318,4099.25,1.729559748
40.7412,-74.0052,318,4004.5,1.981132075
40.7239,-73.9914,318,3663,1.650943396
40.735,-73.9913,318,4584,1.672955975
40.741,-73.9816,318,3971.5,1.864779874
40.7248,-73.9924,318,3784.5,1.937106918
40.7736,-73.8706,317,8668,1.542586751
40.7401,-74.0057,317,3486,1.924290221
40.7434,-74.0036,317,3698.5,1.703470032
40.7223,-73.9933,317,3832.5,1.637223975
40.7274,-73.9855,317,4248,1.977917981
40.7264,-73.992,317,3246.5,1.536277603
40.7198,-74.0051,317,4321.5,1.700315457
40.7264,-73.9861,317,3864.5,1.719242902
40.7214,-73.9937,317,3997,1.76340694
40.7366,-73.9907,317,4432,1.883280757
40.7138,-73.9516,317,3890.5,1.735015773
40.7621,-73.9936,316,3835,1.683544304
40.7641,-73.9542,316,4020,1.613924051
40.722,-73.9865,316,4648,1.563291139
40.7321,-73.9882,316,3572,1.658227848
40.7449,-73.9914,316,3758.5,1.575949367
40.8044,-73.9667,316,4165,1.544303797
40.7469,-73.9856,316,3437.5,1.740506329
40.7428,-74.0002,316,3866.5,1.753164557
40.7335,-73.9872,316,3788,1.746835443
40.7597,-73.9879,316,4080.5,1.873417722
40.7584,-73.989,316,4599.5,1.67721519
40.7484,-73.9884,316,4220.5,1.569620253
40.7411,-73.9941,316,3878.5,1.556962025
40.7286,-74.0027,316,3873.5,1.575949367
40.7244,-73.9876,316,3961.5,1.867088608
40.7433,-74.0074,316,3697.5,1.990506329
40.7209,-73.988,316,4326.5,1.829113924
40.7547,-73.9687,316,3499,1.762658228
40.7295,-73.9781,316,3857,1.591772152
40.7603,-73.9914,316,4022.5,1.613924051
40.7313,-73.9828,316,3995,1.525316456
40.7607,-73.9873,316,4306,1.800632911
40.7222,-73.9577,316,4890,1.870253165
40.7293,-74.001,316,4201,1.886075949
40.7318,-74.0033,316,4038.5,1.674050633
40.7518,-74.0044,316,3207.5,1.484177215
40.7242,-73.9878,316,3886,1.759493671
40.7353,-73.9857,316,3496,1.629746835
40.7478,-73.9851,315,3415.5,1.720634921
40.7649,-73.9881,315,3936,1.628571429
40.7713,-73.9823,315,4011.5,1.784126984
40.7186,-73.9885,315,4738.5,1.907936508
40.7221,-73.9834,315,4150.5,1.641269841
40.7297,-74.0021,315,4005,1.8
40.7295,-73.9839,315,4095.5,1.612698413
40.7314,-74.0011,315,4990,2.006349206
40.7436,-73.9797,315,3871,2.06031746
40.7237,-73.9853,315,4008.5,1.657142857
40.7476,-73.9865,315,3818.5,1.923809524
40.7719,-73.9561,315,3853.5,1.558730159
40.7761,-73.9559,315,3809,1.749206349
40.7421,-74.0044,315,3569,1.806349206
40.7329,-73.9861,315,3769,1.80952381
40.6487,-73.7839,315,14897.5,1.955555556
40.7258,-74.0076,315,4140,1.60952381
40.7508,-73.9945,315,4648,1.711111111
40.7473,-73.9857,315,3660.5,1.949206349
40.7141,-73.9518,315,4278.5,1.619047619
40.7327,-73.9856,315,4109.5,1.8
40.7387,-73.9854,315,3079.5,1.771428571
40.7551,-73.984,315,3261.5,1.59047619
40.7313,-73.9884,315,3697.5,1.723809524
40.7508,-74.0037,315,4324,1.955555556
40.7199,-73.9931,315,4261.5,1.619047619
40.7774,-73.9522,314,3957,1.73566879
40.7274,-73.9935,314,3452.5,1.707006369
40.7456,-73.978,314,4069.5,1.608280255
40.7258,-73.9776,314,4220,1.802547771
40.7628,-73.9676,314,4575.6,1.503184713
40.7773,-73.9523,314,3832.5,1.662420382
40.7627,-73.9714,314,3485,1.907643312
40.742,-73.978,314,3389.5,1.576433121
